Razão Social;Nome Fantasia;CNPJ;Porte;Data de Inicio da Operação;Situação;Atividade;CEP;UF;Localidade;Bairro;Logradouro;Complemento;Telefone;Email Institucional;Email Comercial;Site;Data de Geração do Certificado;Data de Validade do Certificado;Código do Certificado;CNAE;Tipo de Atividade;Natureza Jurídica;Línguas;Especialidades
BARROSO ROCHA EMPREENDIMENTOS LTDA;BARROSO ROCHA EMPREENDIMENTOS;00.591.911/0001-30;MICROEMPRESA;10/05/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;59090-080;RN;Natal;Ponta Negra;Pedro Fonseca Filho; - ;(84)3236-2496;financeiro@vippraiahotel.com;financeiro@vippraiahotel.com; - ;18/07/2017 11:54:17;18/07/2019 00:00:00;00.591.911/0001-30;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol|Inglês;Brasileira
VALDIR BORTONCELLO;POUSADA PANTANEIRA;00.594.004/0001-45;MICROEMPRESA;09/05/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;78175-000;MT;Poconé;Santo Antônio;ROD TRANSPANTANEIRA ;KM ZERO ;(65)3345-1794;hotelchurrascariapantaneira@gmail.com;hotelchurrascariapantaneira@gmail.com; - ;24/01/2019 10:12:54;24/01/2021 10:12:54;00.594.004/0001-45;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
PLANETA SABOR LTDA;BONISSIMO;00.607.061/0001-11;EMPRESA DE PEQUENO PORTE;15/05/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;30170-050;MG;Belo Horizonte;Santo Agostinho;Matias Cardoso; - ;(31)3375-5698;planetasabor@yahoo.com.br;planetasabor@yahoo.com.br; - ;03/05/2019 10:53:31;03/05/2021 10:53:31;00.607.061/0001-11;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
SUPERMERCADO BAKLIZI LTDA;SUPERMERCADO BAKLIZI;00.610.350/0007-65;DEMAIS;18/12/2001;Em Operação;Restaurante, Cafeteria, Bar e Similares;97500-300;RS;Uruguaiana; - ;Sem Logradouro; - ;(55)3414-2064;contabil@baklizi.com.br;contabil@baklizi.com.br;www.baklizi.com.br;26/01/2018 14:33:26;26/01/2020 00:00:00;00.610.350/0007-65;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Sociedade Empresária Limitada;Espanhol;Brasileira
SUPERMERCADO BAKLIZI LTDA;SUPERMERCADO BAKLIZI;00.610.350/0014-94;DEMAIS;15/04/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;97560-000;RS;Quaraí; - ;Sem Logradouro; - ;(55)3414-2064;contabilidadebaklizi@hotmail.com;contabilidadebaklizi@hotmail.com; - ;27/02/2018 12:04:01;27/02/2020 00:00:00;00.610.350/0014-94;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Sociedade Empresária Limitada;Espanhol;Brasileira
SUPERMERCADO BAKLIZI LTDA;SUPERMERCADO BAKLIZI LTDA;00.610.350/0020-32;DEMAIS;30/03/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;97538-000;RS;Barra do Quaraí; - ;Sem Logradouro; - ;(55)3414-2064;contador-baklizi@hotmail.com;contador-baklizi@hotmail.com; - ;27/02/2018 12:01:15;27/02/2020 00:00:00;00.610.350/0020-32;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Sociedade Empresária Limitada;Espanhol;Brasileira
ALFREDO FERREIRA NETO & CIA LTDA;SOS LANCHES E SUCOS;00.635.980/0001-07;MICROEMPRESA;01/06/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;13710-000;SP;Tambaú; - ;DR ALFREDO GUEDES, 279;;(19)3673-3967;macatrozzo@strnet.com.br;macatrozzo@strnet.com.br; - ;13/08/2018 13:03:57;13/08/2020 13:03:57;00.635.980/0001-07;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Sociedade Empresária Limitada; - ;Cozinha regional|Brasileira
MARMON DE FRIBURGO LANCHONETE LTDA;BAR DO CAMARAO;00.646.891/0001-58;MICROEMPRESA;05/06/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;28610-460;RJ;Nova Friburgo;Centro;Monte Líbano, 33; - ;(22)2522-3096;paulo.pedrosa12@gmail.com;paulo.pedrosa12@gmail.com; - ;26/09/2018 14:28:59;26/09/2020 14:28:59;00.646.891/0001-58;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
H. DE MATOS COMERCIO;DONA ZETTI CAFE E CONFEITARIA;00.678.860/0001-89;EMPRESA DE PEQUENO PORTE;03/07/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;78550-328;MT;Sinop;Setor Residencial Norte;das Figueiras;- de 736 a 1340 - lado par;(66)3531-4588;atendimento@donazetti.com.br;atendimento@donazetti.com.br; - ;21/02/2019 10:00:11;21/02/2021 10:00:11;00.678.860/0001-89;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Cafeteria;Empresário (Individual);Inglês;Brasileira
BRASILIA EMPREENDIMENTOS SERVICOS E PARTICIPACOES LTDA;B HOTEL;00.687.681/0001-08;DEMAIS;24/11/1982;Em Operação;Restaurante, Cafeteria, Bar e Similares;70705-100;DF;Brasília;Asa Norte;SHN Quadra 5 Bloco J;Lote L;(61)3962-2000;controller@bhotelbrasilia.com.br;controller@bhotelbrasilia.com.br;www.bhotelbrasilia.com.br;06/08/2018 15:02:54;06/08/2020 15:02:54;00.687.681/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira|Cozinha regional|Francesa
BALI SERVICE RESTAURANTE LTDA;MISTER COOK;00.701.583/0001-88;EMPRESA DE PEQUENO PORTE;28/06/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;29053-315;ES;Vitória;Monte Belo;Chafic Murad; - ;(27)3223-8607;mister.cook@hotmail.com;mister.cook@hotmail.com; - ;10/11/2017 11:13:31;10/11/2019 00:00:00;00.701.583/0001-88;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
M.A.B.VICTOR;RESTAURANTE, PIZZARIA E POUSADA VICTOR;00.752.534/0001-74;MICROEMPRESA;11/08/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;86410-000;PR;Ribeirão Claro; - ;Rua Coronel Joaquim Ribeiro Gomes, 566 - Centro;;(43)5361-1313;pousadavictor@pousadavictor.com.br;pousadavictor@pousadavictor.com.br;www.pousadavictor.com.br;13/06/2018 15:41:22;13/06/2020 15:41:22;00.752.534/0001-74;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira|Italiana|Cozinha regional
DIVA MAIA DE ARAUJO;LANCHONETE E SORVETERIA AVENIDA;00.754.980/0001-18;MICROEMPRESA;11/08/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;69940-000;AC;Sena Madureira; - ;Sem Logradouro; - ;(68)9981-0973;ynarasena@hotmail.com;ynarasena@hotmail.com; - ;01/03/2018 12:48:51;01/03/2020 00:00:00;00.754.980/0001-18;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário (Individual); - ;Cozinha regional
BEPPU'S RESTAURANTE LTDA;RESTAURANTE PALADAR;00.755.225/0001-58;EMPRESA DE PEQUENO PORTE;09/08/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;15603-006;SP;Fernandópolis;Coester;Expedicionários Brasileiros;1058;(17)3442-5353;PALADARBUFFET@UOL.COM.BR;PALADARBUFFET@UOL.COM.BR;http//restaurantepaladar.com.br;26/02/2019 11:19:10;26/02/2021 11:19:10;00.755.225/0001-58;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
SOELITA MARIA SILVA;FARMACIA SILVA;00.800.492/0001-08;MICROEMPRESA;29/08/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;44745-000;BA;Mirangaba; - ;PC JURACY MAGALHAES 260;;(74)8125-3796;contabilidasonia@hotmail.com;contabilidasonia@hotmail.com; - ;06/06/2019 11:22:53;06/06/2021 11:22:53;00.800.492/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
OLIVEREDY COMERCIO E DISTRIBUICAO DE PRODUTOS ALIMENTICIOS E NATURAIS LTDA;CAMINHO DA ROCA;00.816.847/0001-49;MICROEMPRESA;31/08/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;14260-000;SP;Cássia dos Coqueiros; - ;Delícia;(16) 99965-3010;(19)9607-3050;EDYOLIVE@TERRA.COM.BR;edyolive@terra.com.br; - ;24/05/2019 10:08:03;24/05/2021 10:08:03;00.816.847/0001-49;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Espanhol;Cozinha regional
PARMA LANCHES LTDA;PARMA LANCHES;00.817.991/0001-08;MICROEMPRESA;11/09/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;89107-000;SC;Pomerode; - ; R Hermann Weege, 2460;;(47)3387-2729;cristian.roepke@hotmail.com;cristian.roepke@hotmail.com; - ;24/05/2019 09:05:57;24/05/2021 09:05:57;00.817.991/0001-08;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Sociedade Empresária Limitada;Português|Alemão;Alemã|Brasileira
INACIA DE FATIMA MEDEIROS ANACLETO EIRELI;W EMPORIO. CAFÉ;00.823.454/0001-62;MICROEMPRESA;27/09/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;57022-050;AL;Maceió;Jaraguá;da Paz; - ;(82)3223-5315;ABMAal-@HOTMAIL.COM;ABMAal-@HOTMAIL.COM;WWW.PICUI.COM.BR;09/04/2018 10:17:31;09/04/2020 10:17:31;00.823.454/0001-62;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Espanhol|Inglês;Cozinha regional
CHAFARIZ DE OURO RESTAURANTE LTDA;CHAFARIZ DE OURO RESTAURANTE LTDA-ME;00.826.357/0001-23;MICROEMPRESA;22/09/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;25940-050;RJ;Guapimirim;Várzea Alegre;Professora Anna Maria; - ;(21)2632-3218;chafarizdeouro@hotmail.com;chafarizdeouro@hotmail.com; - ;04/06/2019 11:26:33;04/06/2021 11:26:33;00.826.357/0001-23;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Cozinha regional
NUTRICAMPUS RESTAURANTE LTDA;NUTRICAMPUS;00.832.563/0001-46;MICROEMPRESA;02/10/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;39401-089;MG;Montes Claros;Vila Mauricéia;Rui Braga;PREDIO 10;(38)3015-2278;PROTECOMCONTABIL@IG.COM.BR;NUTRICAMPUSRESTAURANTE@GMAIL.COM; - ;16/05/2019 15:44:06;16/05/2021 15:44:06;00.832.563/0001-46;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
RESTAURANTE PARAISO DA CARNE DO SOL LTDA;RESTAURANTE PARAISO DA CARNE DO SOL;00.849.393/0001-02;MICROEMPRESA;21/09/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;44001-232;BA;Feira de Santana;Centro;Dr. Sabino Silva, nº 485;Kalilandia;(75)3221-6768;fabriciocordeirofsa@outlook.com;fabriciocordeirofsa@outlook.com; - ;29/05/2019 16:47:59;29/05/2021 16:47:59;00.849.393/0001-02;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
ALFREDO MUTIMA;BAR E RESTAURANTE MUTIMA;00.850.691/0001-12;MICROEMPRESA;10/10/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;38260-000;MG;São Francisco de Sales; - ;MG 255, KM 91;;(34)3413-1062;conveniossales@terra.com.br;conveniossales@terra.com.br; - ;14/05/2019 15:46:17;14/05/2021 15:46:17;00.850.691/0001-12;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional|Brasileira|Cozinha regional
ZENILDA REGINA DA SILVA EIRELI;LA TERRA LANCHONETE;00.861.041/0001-72;EMPRESA DE PEQUENO PORTE;09/10/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;89117-360;SC;Gaspar;Belchior Baixo;Ingo Hering; - ;(47)3332-2150;restaurantelaterra@hotmail.com;restaurantelaterra@hotmail.com; - ;24/10/2017 18:00:40;24/10/2019 00:00:00;00.861.041/0001-72;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Brasileira
A JOAQUIM MACHADO EUGENIO - ME;ENCANTOS DO VELHO CHICO;00.877.260/0001-40;MICROEMPRESA;26/10/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;57210-000;AL;Piaçabuçu; - ;Sem Logradouro; - ;(82)9983-7522;joaquimeugenio1@hotmail.com;joaquimeugenio1@hotmail.com; - ;30/10/2017 13:21:44;30/10/2019 00:00:00;00.877.260/0001-40;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
DEL MORO & DEL MORO LTDA;DEL MORO SUPERMERCADOS;00.877.761/0009-83;DEMAIS;13/07/2011;Em Operação;Restaurante, Cafeteria, Bar e Similares;78573-000;MT;Tapurah; - ;Centro;;(66)3547-3000;alex@delmoro.com.br;alex@delmoro.com.br; - ;23/05/2019 09:24:27;23/05/2021 09:24:27;00.877.761/0009-83;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
LUCIANO LIMA CORREIA LEITE;BALNEARIO BEIRA LAGO;00.883.424/0001-41;DEMAIS;26/10/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;47300-000;BA;Casa Nova; - ;Rodovia BR 235 s/n;Saída de Casa Nova para Remanso;(74)8804-8233;lucianocorreia.cn@gmail.com;lucianocorreia.cn@gmail.com;facebook;08/03/2019 14:21:16;08/03/2021 14:21:16;00.883.424/0001-41;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Brasileira
ANTONIO JOSE DE ALMEIDA O GOIANO;LANCHONETE ZE PRETINHO;00.900.578/0001-02;MICROEMPRESA;31/10/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;75660-000;GO;Buriti Alegre; - ;Sem Logradouro; - ;(64)3444-2001;lanchonetezepretinho@hotmail.com;lanchonetezepretinho@hotmail.com; - ;19/12/2017 08:59:07;19/12/2019 00:00:00;00.900.578/0001-02;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual); - ;Brasileira
LUIZ PEREIRA FRANCO;BAR DE CHURRASCO;00.950.712/0001-71;MICROEMPRESA;06/12/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;37640-000;MG;Extrema; - ;Sem Logradouro; - ;(35)3435-1250;tize@contabilbonifacio.com.br;tize@contabilbonifacio.com.br; - ;13/09/2017 10:43:40;13/09/2019 00:00:00;00.950.712/0001-71;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
ARI MINETTO;ESPLANADA HOTEL E RESTAURANTE;00.960.690/0001-20;EMPRESA DE PEQUENO PORTE;16/11/1984;Em Operação;Restaurante, Cafeteria, Bar e Similares;78520-000;MT;Guarantã do Norte; - ;Rua Pioneiro Genesio Minetto, 333, Centro;;(66)3552-1521;esplanada_hotel@hotmail.com;esplanada_hotel@hotmail.com; - ;11/04/2018 08:21:41;11/04/2020 08:21:41;00.960.690/0001-20;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
MARCIA FELIX GIGLIOTTI;RESTAURANTE GIGLIOTTI;00.964.231/0001-15;MICROEMPRESA;11/12/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;17320-000;SP;Mineiros do Tietê; - ;centro;;(14)3646-3535;hotelgigliotti@hotmail.com;hotelgigliotti@hotmail.com; - ;23/05/2019 08:30:16;23/05/2021 08:30:16;00.964.231/0001-15;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Italiana|Cozinha regional|Italiana
PILOES PALACE HOTEL- EIRELI;PILOES PALACE HOTEL;00.967.596/0001-01;MICROEMPRESA;10/09/1984;Em Operação;Restaurante, Cafeteria, Bar e Similares;75830-000;GO;Mineiros; - ;PRAÇA JOSE ALVES DE ASSIS;CENTRO;(64)3661-1547;reversas@piloeshotel.com.br;reversas@piloeshotel.com.br; - ;11/04/2018 09:04:43;11/04/2020 09:04:43;00.967.596/0001-01;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Inglês;Cozinha regional
RESTAURANTE ATOS LTDA;ATOS RESTAURANTE;00.972.919/0001-47;MICROEMPRESA;26/09/1984;Em Operação;Restaurante, Cafeteria, Bar e Similares;73760-000;GO;São João D'Aliança; - ;Avenida Teotônio Fernandes Graça;;(62)3438-1182;restauranteatos@hotmail.com;restauranteatos@hotmail.com; - ;29/05/2019 17:49:05;29/05/2021 17:49:05;00.972.919/0001-47;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português;Cozinha regional
CRISLU RESTAURANTE E CONVENIENCIA LTDA.;CRISLU RESTAURANTE E CONVENIENCIA;00.979.876/0001-21;EMPRESA DE PEQUENO PORTE;26/12/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;45420-000;BA;Cairu; - ;Morro de São Paulo;;(75)3652-1075;martinezcristiane@hotmail.com;martinezcristiane@hotmail.com; - ;25/04/2018 10:10:51;25/04/2020 10:10:51;00.979.876/0001-21;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
RESTAURANTE E POUSADA CLUB DO BALANCO LTDA.;CLUB DO BALANÇO;00.987.902/0001-63;EMPRESA DE PEQUENO PORTE;03/01/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;45428-000;BA;Morro de São Paulo; - ;Sem Logradouro; - ;(75)3652-1110;CONTATO@CLUBDOBALANCO.COM.BR;CONTATO@CLUBDOBALANCO.COM.BR;WWW.CLUBDOBALANCO.COM.BR;20/10/2017 16:11:21;20/10/2019 01:00:00;00.987.902/0001-63;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol|Inglês|Italiano;Brasileira|Italiana
ANA PEREIRA PINTO;RANCHONETE BARYLANCHES;00.991.057/0001-08;MICROEMPRESA;29/12/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;12327-699;SP;Jacareí;Jardim Pereira do Amparo;Amin Esper; - ;(12)9976-5497;ranchonetebarylanches@gmail.com;ranchonetebarylanches@gmail.com; - ;14/03/2019 14:18:15;14/03/2021 14:18:15;00.991.057/0001-08;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Bar;Empresário Individual; - ;Brasileira
CLEIDE ESPINOSA CAETANO 16948668828;BAR E MERCEARIA CAETANO;00.993.836/0001-34;MICROEMPRESA;02/01/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;11990-000;SP;Cananéia; - ;RUA PROJETADA III, Nº 281, ITAPITANGUI;;(13)8177-5488;cleideespinosa10@gmail.com;cleideespinosa10@gmail.com; - ;17/01/2019 12:14:23;17/01/2021 12:14:23;00.993.836/0001-34;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Bar;Empresário Individual; - ;Brasileira
C & A INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;Center Pão;00.995.120/0001-76;EMPRESA DE PEQUENO PORTE;11/01/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;39401-001;MG;Montes Claros;Santo Expedito;Cula Mangabeira;- de 563 ao fim - lado ímpar;3222-6363;thiago@aguiaempresas.com.br;thiago@aguiaempresas.com.br; - ;18/06/2019 13:48:52;18/06/2021 13:48:52;00.995.120/0001-76;5611-2/01 - RESTAURANTES E SIMILARES;Cafeteria;Sociedade Empresária Limitada; - ;Brasileira
MAURO H M DE CAMPOS HOTEL;COLINA PARK HOTEL;01.011.855/0001-80;MICROEMPRESA;16/01/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;12570-000;SP;Aparecida; - ;rua oliveira braga 270;;(12)3105-1636;contato@hotelcolinapark.com.br;contato@hotelcolinapark.com.br; - ;24/06/2019 14:54:06;24/06/2021 14:54:06;01.011.855/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
JOSE AULACIR BORGES GIRARDI;HOTEL RESTAURANTE LA CARRETA;01.026.561/0001-22;MICROEMPRESA;23/01/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;78300-000;MT;Tangará da Serra; - ;Sem Logradouro; - ;(65)3326-5005;hotel.lacarreta@gmail.com;hotel.lacarreta@gmail.com; - ;01/11/2017 18:17:55;01/11/2019 00:00:00;01.026.561/0001-22;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
FIOROTTI E FIOROTI & CIA LTDA;BAR FIOROTTI;01.031.115/0001-06;EMPRESA DE PEQUENO PORTE;21/12/1995;Em Operação;Restaurante, Cafeteria, Bar e Similares;29620-000;ES;Itarana; - ;Praça Ana Mattos;Centro;(27)3720-1363;zefiorotti@hotmail.com;zefiorotti@hotmail.com; - ;25/04/2019 14:59:59;25/04/2021 14:59:59;01.031.115/0001-06;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Sociedade Empresária Limitada; - ;Brasileira
C.A.DE BARROS DO CARMO;RESTAURANTE DO MANO;01.031.452/0001-01;MICROEMPRESA;06/02/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;57955-000;AL;Maragogi; - ;Sem Logradouro; - ;(82)9911-0377;restaurantedomano@gmail.com;restaurantedomano@gmail.com; - ;17/07/2019 11:35:08;17/07/2021 11:35:08;01.031.452/0001-01;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
HOTEL SAMAUMA LTDA;SAMAUMA PARK HOTEL;01.047.648/0001-86;EMPRESA DE PEQUENO PORTE;14/02/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;68445-000;PA;Barcarena; - ;Praia do caripy;sn;(91)3322-8000;FALECOM@SAMAUMAPARKHOTEL.COM.BR;FALECOM@SAMAUMAPARKHOTEL.COM.BR; - ;05/04/2018 09:47:34;05/04/2020 09:47:34;01.047.648/0001-86;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Brasileira
BRAVIM & BRAVIM LTDA;Restaurante Santa Luzia;01.068.334/0001-60;MICROEMPRESA;14/02/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;29370-000;ES;Conceição do Castelo; - ;Centro;;(28)9998-2173;CESARCONTABIL2010@GMAIL.COM;restaurantesl@hotmail.com; - ;28/05/2019 16:48:17;28/05/2021 16:48:17;01.068.334/0001-60;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
POLLESELO & FERREIRA LTDA;RESTAURANTE E CHURRASCARIA PARADISO;01.083.241/0001-04;MICROEMPRESA;05/03/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;95320-000;RS;Nova Prata; - ;Av. Presidente Vargas, 823;;(54)3242-2040;restauranteparadisonp@gmail.com;restauranteparadisonp@gmail.com;www.restauranteparadiso.com.br;17/04/2019 11:38:27;17/04/2021 11:38:27;01.083.241/0001-04;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Italiana|Cozinha regional
JORGE EDUARDO MONTEIRO MERIGUETTE;TIA DULCE & DULCE MONTEIRO RECEPCOES;01.100.994/0001-80;MICROEMPRESA;21/03/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;53120-010;PE;Olinda;Carmo;do Sol;487;(81)3429-2263;tiadulce@tiadulce.com.br;meriguette@gmail.com;www.emporiotiadulce.com.br;27/04/2018 10:12:23;27/04/2020 10:12:23;01.100.994/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário (Individual); - ;Brasileira|Cozinha regional
NOEMIA FERREIRA DA SILVA SANTOS;SORVETERIA KASKITA;01.114.627/0001-36;MICROEMPRESA;28/03/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;57700-000;AL;Viçosa; - ;tv. Severino Vasconcelos, 04;proximo ao hospital municipal;(82)3283-1170;bcontroller@bcontroller.com.br;bcontroller@bcontroller.com.br; - ;23/04/2019 10:20:58;23/04/2021 10:20:58;01.114.627/0001-36;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual); - ;Portuguesa|Portuguesa|Cozinha regional
RAFAEL CAMILO DOS SANTOS;LANCHONETE DO RUFU;01.117.005/0001-61;MICROEMPRESA;29/03/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;38650-000;MG;Bonfinópolis de Minas; - ;RESTAURANTE;CENTRO ;(38)9994-6773;SIL.CONTAB@UOL.COM.BR;SIL.CONTAB@UOL.COM.BR; - ;10/05/2019 13:32:18;10/05/2021 13:32:18;01.117.005/0001-61;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Empresário Individual; - ;Cozinha regional
NELSON ANTUNES DA LUZ;LANCHONETE ANTUNES;01.135.824/0001-31;MICROEMPRESA;11/04/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;79440-000;MS;Jaraguari; - ;Sem Logradouro; - ;(67)9961-1879;mluz35@oulook.com;mluz35@oulook.com; - ;27/11/2017 11:33:20;27/11/2019 00:00:00;01.135.824/0001-31;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual); - ;Brasileira
ZEZITO ANTONIO ALVES;BAR E RESTAURANTE DO CARUARU;01.143.542/0001-86;MICROEMPRESA;16/04/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré;São José Operário;Sem Logradouro; - ;(81)8406-9417;empresarial_alves@hotmail.com;empresarial_alves@hotmail.com; - ;25/01/2019 10:46:42;25/01/2021 10:46:42;01.143.542/0001-86;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Restaurante;Empresário (Individual);Inglês|Italiano;Cozinha regional
LUIZ EDUARDO GONCALVES DE FARIA PARAIBUNA;SORVETERIA CASA LINDA;01.160.567/0001-98;MICROEMPRESA;18/04/1996;Em Operação;Restaurante, Cafeteria, Bar e Similares;12260-000;SP;Paraibuna; - ;Travessa Pedro Roberto S Cabral, 34;;(12)3974-0734;jonatas.almeida@paraibuna.sp.gov.br;jonatas.almeida@paraibuna.sp.gov.br; - ;29/05/2019 11:04:11;29/05/2021 11:04:11;01.160.567/0001-98;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual); - ;Brasileira
